"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MYLK1",6.78235437584314e-288,1.16987766301902,0.773,0.241,1.35647087516863e-284,"3","MYLK"
"NACAD1",1.27068204807684e-287,1.01171422061405,0.718,0.179,2.54136409615368e-284,"3","NACAD"
"USP541",1.66666377653495e-287,1.10598652473739,0.802,0.258,3.3333275530699e-284,"3","USP54"
"TMEM1651",2.71586754671916e-287,1.30986336657927,0.98,0.564,5.43173509343831e-284,"3","TMEM165"
"SEPT71",2.89937307176118e-286,1.27343062885918,0.997,0.59,5.79874614352236e-283,"3","SEPT7"
"RTN31",5.45860497081733e-286,1.20289632455752,0.985,0.444,1.09172099416347e-282,"3","RTN3"
"C1orf1221",9.17301781452702e-286,1.14757950672903,0.941,0.404,1.8346035629054e-282,"3","C1orf122"
"MAFF",3.18875159613145e-285,1.32054284705485,0.758,0.246,6.3775031922629e-282,"3","MAFF"
"DOCK51",6.4584573590067e-285,0.966682943433832,0.843,0.226,1.29169147180134e-281,"3","DOCK5"
"NCAM11",2.94464547510207e-284,1.0604855192851,0.921,0.288,5.88929095020414e-281,"3","NCAM1"
"PXK1",6.09425129835784e-284,1.08397252059845,0.916,0.329,1.21885025967157e-280,"3","PXK"
"PHYHIPL1",1.17195845609407e-283,1.12827548334068,0.822,0.282,2.34391691218815e-280,"3","PHYHIPL"
"OSBPL1A1",8.42389210599818e-283,1.15592095100817,0.948,0.35,1.68477842119964e-279,"3","OSBPL1A"
"PLPP21",9.22037335208874e-283,1.00624422316313,0.739,0.198,1.84407467041775e-279,"3","PLPP2"
"NFIX1",3.68989293800489e-282,1.07609891784095,0.842,0.254,7.37978587600979e-279,"3","NFIX"
"SOX81",4.50248297820906e-282,1.00845512863168,0.815,0.245,9.00496595641812e-279,"3","SOX8"
"ZNF5361",3.50975292307092e-281,0.981765949896785,0.816,0.244,7.01950584614185e-278,"3","ZNF536"
"SLCO1A21",2.45234471019706e-280,1.00997210367502,0.823,0.247,4.90468942039411e-277,"3","SLCO1A2"
"PLP11",3.99747675840028e-280,1.83068537069096,1,0.659,7.99495351680055e-277,"3","PLP1"
"LINC003201",5.89389036520607e-279,0.862492700677773,0.666,0.161,1.17877807304121e-275,"3","LINC00320"
"TUBB4B",1.64310238813475e-278,1.47196787951084,0.867,0.371,3.28620477626951e-275,"3","TUBB4B"
"DYNLL11",2.78005402878109e-277,1.13748689958549,0.952,0.402,5.56010805756218e-274,"3","DYNLL1"
"ADIPOR21",4.65467732945783e-276,1.08274124314401,0.893,0.342,9.30935465891566e-273,"3","ADIPOR2"
"AMD11",7.71097722384619e-276,1.25952061380363,0.958,0.448,1.54219544476924e-272,"3","AMD1"
"FAM69C1",1.30124978432824e-274,0.924964220547832,0.697,0.19,2.60249956865648e-271,"3","FAM69C"
"PEG31",1.72523847693238e-274,1.01548544254071,0.615,0.109,3.45047695386476e-271,"3","PEG3"
"ELOVL11",3.7933407147322e-274,1.20947644199591,0.868,0.326,7.5866814294644e-271,"3","ELOVL1"
"FRYL1",5.67860767235706e-274,1.09248870205216,0.926,0.391,1.13572153447141e-270,"3","FRYL"
"FADS11",6.64973383455603e-273,1.21537590707819,0.846,0.306,1.32994676691121e-269,"3","FADS1"
"TPRN1",2.02186317515014e-271,1.08136531565632,0.76,0.244,4.04372635030027e-268,"3","TPRN"
"TMEM151A1",6.48257054898956e-271,0.976133507585657,0.704,0.168,1.29651410979791e-267,"3","TMEM151A"
"FOLH11",6.9225296436915e-271,0.978548368175976,0.697,0.169,1.3845059287383e-267,"3","FOLH1"
"QKI1",1.18881409722088e-270,1.24333598586371,0.999,0.687,2.37762819444176e-267,"3","QKI"
"ARFGEF31",1.36431638821547e-270,0.971774548017152,0.786,0.21,2.72863277643095e-267,"3","ARFGEF3"
"RTKN1",2.57860038454595e-270,1.08216705452181,0.818,0.306,5.1572007690919e-267,"3","RTKN"
"SLCO3A11",6.38610893157613e-270,1.01109192696679,0.752,0.211,1.27722178631523e-266,"3","SLCO3A1"
"LHPP1",3.26173655711652e-269,1.03469108817511,0.822,0.276,6.52347311423305e-266,"3","LHPP"
"DNAJB1",4.28386656275574e-269,1.38397781508702,0.983,0.622,8.56773312551149e-266,"3","DNAJB1"
"ARAP21",6.64174524468803e-269,1.04341768066805,0.86,0.302,1.32834904893761e-265,"3","ARAP2"
"PPP2R2B1",1.0446430823623e-268,0.930845013542308,0.723,0.225,2.0892861647246e-265,"3","PPP2R2B"
"AGAP11",1.73707418594191e-268,0.991892969981086,0.83,0.274,3.47414837188383e-265,"3","AGAP1"
"DHCR71",7.00191545525314e-268,1.0882640502916,0.736,0.236,1.40038309105063e-264,"3","DHCR7"
"NENF1",7.3617788739061e-268,1.0460166755553,0.896,0.342,1.47235577478122e-264,"3","NENF"
"DPYSL21",1.01278817490021e-267,1.18238662746403,0.997,0.547,2.02557634980043e-264,"3","DPYSL2"
"DNER1",7.89534650316404e-267,1.00578524273699,0.964,0.409,1.57906930063281e-263,"3","DNER"
"SOCS3",4.28659453338017e-265,1.80844456185333,0.57,0.108,8.57318906676035e-262,"3","SOCS3"
"ATP8A11",1.52618444303618e-264,1.08448451621001,0.862,0.31,3.05236888607237e-261,"3","ATP8A1"
"SH3BP51",3.0896266605741e-264,0.971243095932025,0.711,0.211,6.17925332114821e-261,"3","SH3BP5"
"GLTP1",4.76564296887792e-264,1.13797432380231,0.854,0.314,9.53128593775584e-261,"3","GLTP"
"SPARC1",1.87116202636523e-262,1.04342448378963,0.814,0.306,3.74232405273046e-259,"3","SPARC"
"RBP71",2.70423629523512e-262,0.834179698955539,0.622,0.156,5.40847259047023e-259,"3","RBP7"
"TTYH11",9.22044976217666e-262,0.830769071676498,0.85,0.292,1.84408995243533e-258,"3","TTYH1"
"CERCAM1",4.54088695046948e-261,0.962167720905017,0.829,0.271,9.08177390093896e-258,"3","CERCAM"
"PLEKHH11",4.17759690073339e-257,0.968552937726694,0.872,0.307,8.35519380146677e-254,"3","PLEKHH1"
"AGPAT41",4.3546046776542e-256,0.948312619754102,0.789,0.265,8.70920935530839e-253,"3","AGPAT4"
"SPTBN11",5.30799957907153e-256,0.948940087508032,0.757,0.215,1.06159991581431e-252,"3","SPTBN1"
"TMEM1251",6.86788172223661e-256,1.04719052987887,0.736,0.217,1.37357634444732e-252,"3","TMEM125"
"TCEAL71",7.28994492824045e-255,1.06647645927508,0.729,0.223,1.45798898564809e-251,"3","TCEAL7"
"DUSP101",1.20341306454428e-254,1.00508876232267,0.642,0.181,2.40682612908857e-251,"3","DUSP10"
"C4orf481",2.4694551211826e-254,1.03435402988684,0.954,0.402,4.9389102423652e-251,"3","C4orf48"
"CXXC51",2.76196800898871e-254,1.03786460859066,0.735,0.215,5.52393601797741e-251,"3","CXXC5"
"OMG1",3.40583022534866e-254,1.04523953190921,0.826,0.287,6.81166045069732e-251,"3","OMG"
"IP6K31",5.71827901078572e-254,0.881817670117789,0.592,0.169,1.14365580215714e-250,"3","IP6K3"
"LGALS3BP1",1.55342537842525e-253,1.00903607963713,0.787,0.261,3.10685075685051e-250,"3","LGALS3BP"
"SCG51",4.33921695999809e-253,0.899626649855628,0.752,0.244,8.67843391999618e-250,"3","SCG5"
"FMNL21",4.38567682292443e-253,1.08727073255453,0.932,0.39,8.77135364584886e-250,"3","FMNL2"
"PEX5L1",8.51305324619919e-253,1.00090553089622,0.798,0.256,1.70261064923984e-249,"3","PEX5L"
"ASPA1",3.38637603404916e-252,0.975334372779436,0.766,0.232,6.77275206809832e-249,"3","ASPA"
"PROX11",9.32464553125175e-252,1.01697123043338,0.809,0.277,1.86492910625035e-248,"3","PROX1"
"SVEP11",5.04070509643389e-251,0.674020246269087,0.485,0.087,1.00814101928678e-247,"3","SVEP1"
"TMEM981",5.10631491917645e-251,1.08131754563523,0.746,0.237,1.02126298383529e-247,"3","TMEM98"
"LDB31",9.40063691020315e-250,1.00204781612454,0.701,0.195,1.88012738204063e-246,"3","LDB3"
"ERBB31",1.44050392743268e-249,1.08505243682175,0.818,0.31,2.88100785486536e-246,"3","ERBB3"
"MAP7D11",7.6420230104555e-249,1.05157063894076,0.881,0.356,1.5284046020911e-245,"3","MAP7D1"
"RAB40B1",2.27698363259383e-248,1.05247565969227,0.814,0.307,4.55396726518765e-245,"3","RAB40B"
"B3GAT11",3.20459099805413e-248,0.909096514224487,0.755,0.223,6.40918199610826e-245,"3","B3GAT1"
"MTUS11",1.47914300886798e-247,1.04253360046599,0.956,0.396,2.95828601773597e-244,"3","MTUS1"
"ZNF3651",1.63468476255694e-247,0.765048947745293,0.617,0.154,3.26936952511388e-244,"3","ZNF365"
"EGR11",2.31409546901606e-247,1.30566501080176,0.996,0.757,4.62819093803212e-244,"3","EGR1"
"TMTC21",2.75333188133653e-247,0.903654910491742,0.726,0.215,5.50666376267307e-244,"3","TMTC2"
"CCP1101",3.13489140914291e-247,0.962076682741847,0.872,0.301,6.26978281828583e-244,"3","CCP110"
"ZCCHC241",1.63933833357925e-246,1.01059781684452,0.838,0.304,3.27867666715851e-243,"3","ZCCHC24"
"MBNL21",1.95310088300941e-246,1.01658088038392,0.905,0.359,3.90620176601881e-243,"3","MBNL2"
"KLF131",3.5550270105062e-246,1.03130022396755,0.907,0.423,7.11005402101239e-243,"3","KLF13"
"PRDX11",9.09337193623069e-246,1.03835700286487,0.986,0.571,1.81867438724614e-242,"3","PRDX1"
"BEX31",2.91557086593363e-244,0.96071152822918,0.891,0.36,5.83114173186726e-241,"3","BEX3"
"DOHH1",5.89670560175234e-244,1.06581104268738,0.704,0.239,1.17934112035047e-240,"3","DOHH"
"CBX41",2.10492597766151e-243,1.07962972010876,0.748,0.286,4.20985195532303e-240,"3","CBX4"
"PRDM8",4.74313549322335e-243,0.808541568803877,0.449,0.069,9.48627098644671e-240,"3","PRDM8"
"PDE1A1",1.05801627675711e-242,0.885206355058397,0.686,0.22,2.11603255351422e-239,"3","PDE1A"
"ALCAM1",1.2643777302312e-242,0.974158143568782,0.909,0.368,2.52875546046241e-239,"3","ALCAM"
"CDC42EP21",5.43085904454411e-242,0.80222175369039,0.579,0.143,1.08617180890882e-238,"3","CDC42EP2"
"PGRMC11",9.47352461038346e-241,0.996404427570857,0.921,0.388,1.89470492207669e-237,"3","PGRMC1"
"PPP1R16B1",2.79726828389372e-240,0.822198015340238,0.625,0.14,5.59453656778744e-237,"3","PPP1R16B"
"TMEM63A1",6.43681820704746e-240,0.99670831359219,0.793,0.255,1.28736364140949e-236,"3","TMEM63A"
"MXI11",4.69665240049558e-239,0.990170071929688,0.854,0.325,9.39330480099116e-236,"3","MXI1"
"CLASP21",8.78791726967905e-239,0.927133371330059,0.922,0.358,1.75758345393581e-235,"3","CLASP2"
"CALD11",3.57244303673132e-238,0.865476675648497,0.786,0.275,7.14488607346264e-235,"3","CALD1"
"GPR621",1.04350292393268e-237,0.870782563110028,0.568,0.124,2.08700584786535e-234,"3","GPR62"
"VXN1",2.36877914952541e-236,0.894665311603515,0.731,0.216,4.73755829905083e-233,"3","VXN"
"TBCB1",1.79179678620916e-235,1.02299620988822,0.925,0.426,3.58359357241832e-232,"3","TBCB"
"GJB11",3.6359384073418e-235,1.09298637756246,0.633,0.155,7.27187681468361e-232,"3","GJB1"
"INPP11",1.37456746571e-234,0.921923671243793,0.686,0.214,2.74913493142e-231,"3","INPP1"
"SESTD11",1.69974099218976e-234,0.866655820057292,0.693,0.197,3.39948198437953e-231,"3","SESTD1"
"FAM102A1",1.86069861751297e-233,0.996333902900316,0.709,0.225,3.72139723502595e-230,"3","FAM102A"
"GAMT1",4.48327456022051e-232,0.962512296163149,0.796,0.29,8.96654912044102e-229,"3","GAMT"
"HIPK21",6.49775265631581e-232,1.00970986545442,0.904,0.404,1.29955053126316e-228,"3","HIPK2"
"CDC42EP11",1.74534019516898e-231,0.926099856450569,0.695,0.204,3.49068039033797e-228,"3","CDC42EP1"
"COL4A51",7.25982473311805e-231,0.808542184306278,0.717,0.227,1.45196494662361e-227,"3","COL4A5"
"ID1",1.59982795574618e-230,1.09285106924709,0.551,0.145,3.19965591149236e-227,"3","ID1"
"CDK181",6.29321775241866e-229,0.908934551723295,0.831,0.267,1.25864355048373e-225,"3","CDK18"
"NCOA71",1.43256705839077e-228,0.932334862435278,0.882,0.361,2.86513411678155e-225,"3","NCOA7"
"ADD31",2.51349989443245e-228,0.930667708818128,0.86,0.349,5.02699978886489e-225,"3","ADD3"
"SCARB21",2.74092489272751e-228,0.984931898298185,0.952,0.409,5.48184978545502e-225,"3","SCARB2"
"COBL1",3.38096874751044e-228,0.892971157680476,0.685,0.197,6.76193749502088e-225,"3","COBL"
"KIF1A1",1.21350313805304e-227,0.941797516617181,0.728,0.241,2.42700627610608e-224,"3","KIF1A"
"STXBP61",1.98974800662557e-227,0.814069770253265,0.617,0.158,3.97949601325115e-224,"3","STXBP6"
"DYNC1I21",2.55970178909485e-227,0.972925646114362,0.941,0.438,5.11940357818969e-224,"3","DYNC1I2"
"PCBP41",2.73786700690105e-227,0.89454153305995,0.681,0.204,5.4757340138021e-224,"3","PCBP4"
"AMOTL21",7.63939283903961e-227,0.910158031878674,0.638,0.166,1.52787856780792e-223,"3","AMOTL2"
"DBI1",6.63233453113183e-226,0.85373504479348,0.928,0.393,1.32646690622637e-222,"3","DBI"
"HEPACAM1",1.99163196190318e-225,0.771075713246274,0.808,0.278,3.98326392380637e-222,"3","HEPACAM"
"PPDPF1",1.97164099092596e-224,0.816048482879258,0.848,0.276,3.94328198185191e-221,"3","PPDPF"
"PHGDH1",5.43586218384051e-224,0.893028629192658,0.691,0.207,1.0871724367681e-220,"3","PHGDH"
"PRKACB1",1.16841744855422e-223,0.96858562449408,0.888,0.356,2.33683489710844e-220,"3","PRKACB"
"PLCL11",2.18838579423313e-223,0.88647878914085,0.723,0.227,4.37677158846626e-220,"3","PLCL1"
"TMEM2351",2.35326356262228e-222,0.822417985415655,0.639,0.168,4.70652712524456e-219,"3","TMEM235"
"RNASE11",3.93317756442984e-222,1.01762868822706,0.997,0.612,7.86635512885969e-219,"3","RNASE1"
"LRRTM21",1.86575790669522e-221,0.955529997431306,0.587,0.138,3.73151581339044e-218,"3","LRRTM2"
"BACE11",4.828446518629e-221,0.988978995121186,0.769,0.275,9.656893037258e-218,"3","BACE1"
"PLPP31",2.94150629163706e-220,0.664952205422531,0.646,0.193,5.88301258327412e-217,"3","PLPP3"
"NXPE31",2.39225646609928e-219,1.0020898237879,0.767,0.305,4.78451293219856e-216,"3","NXPE3"
"C21orf911",4.93192546434644e-219,0.846202444316904,0.75,0.273,9.86385092869287e-216,"3","C21orf91"
"FAM84B1",7.5650969297702e-218,1.00045202486603,0.6,0.192,1.51301938595404e-214,"3","FAM84B"
"FIS11",1.22983600732077e-217,0.926808240864468,0.946,0.463,2.45967201464153e-214,"3","FIS1"
"DAAM21",6.94423394292905e-217,0.932478739154238,0.726,0.244,1.38884678858581e-213,"3","DAAM2"
"TYRO31",2.0691819786489e-216,0.89276385091251,0.64,0.179,4.1383639572978e-213,"3","TYRO3"
"MT31",9.86962605495486e-215,0.534919955817335,0.865,0.397,1.97392521099097e-211,"3","MT3"
"VSTM2B1",1.04933292488679e-214,0.829760708806547,0.607,0.161,2.09866584977358e-211,"3","VSTM2B"
"ENDOD11",1.5358990188008e-214,0.967619585472315,0.736,0.272,3.07179803760161e-211,"3","ENDOD1"
"HAPLN21",4.71490969480558e-214,0.892099548942441,0.812,0.321,9.42981938961116e-211,"3","HAPLN2"
"DNM31",1.1513451066183e-213,0.845729567046951,0.808,0.295,2.30269021323659e-210,"3","DNM3"
"FUT81",3.63875946892018e-212,0.878697345527469,0.727,0.222,7.27751893784036e-209,"3","FUT8"
"LPGAT11",1.46257353934551e-211,0.956343775317781,0.823,0.34,2.92514707869101e-208,"3","LPGAT1"
"CERS21",1.93845086832627e-211,0.936259926279408,0.808,0.29,3.87690173665253e-208,"3","CERS2"
"BCAR11",2.19797987267188e-211,0.850438530301428,0.6,0.173,4.39595974534377e-208,"3","BCAR1"
"FAM124A1",3.32482057792869e-210,0.876223847404168,0.63,0.195,6.64964115585737e-207,"3","FAM124A"
"BRSK11",4.59286383971719e-210,0.87875775095957,0.626,0.164,9.18572767943438e-207,"3","BRSK1"
"RUFY31",6.74168591256002e-210,0.948408908578918,0.825,0.342,1.348337182512e-206,"3","RUFY3"
"CADM41",2.29395530147052e-209,0.838358428637275,0.663,0.178,4.58791060294104e-206,"3","CADM4"
"KAZN1",3.78835964228812e-209,0.764012274449938,0.634,0.197,7.57671928457623e-206,"3","KAZN"
"AK51",5.53853786798654e-209,0.959861063799169,0.665,0.213,1.10770757359731e-205,"3","AK5"
"REEP31",6.37786629102712e-209,0.854303477600719,0.863,0.362,1.27557325820542e-205,"3","REEP3"
"PRRG11",1.15693379945834e-208,0.821182958491636,0.723,0.238,2.31386759891668e-205,"3","PRRG1"
"ITGB81",1.47333402595934e-207,0.726537630952192,0.672,0.206,2.94666805191869e-204,"3","ITGB8"
"KIAA1324L1",1.98175093493298e-207,0.712792581941086,0.62,0.182,3.96350186986595e-204,"3","KIAA1324L"
"PAQR41",3.81436378206569e-207,0.878370338348143,0.631,0.166,7.62872756413138e-204,"3","PAQR4"
"PAQR81",1.09676148063309e-206,0.876888218691646,0.834,0.305,2.19352296126618e-203,"3","PAQR8"
"ARHGAP211",1.70922002542154e-206,0.901089259124921,0.96,0.503,3.41844005084307e-203,"3","ARHGAP21"
"PPA11",2.33474169599895e-206,0.89933492579602,0.786,0.31,4.66948339199791e-203,"3","PPA1"
"GLUL1",3.57941865915041e-206,0.916502320609323,0.999,0.847,7.15883731830083e-203,"3","GLUL"
"HIP11",5.62024027364466e-206,0.835497827422189,0.705,0.215,1.12404805472893e-202,"3","HIP1"
"ASPHD11",8.23245292751541e-206,0.639393056053198,0.537,0.13,1.64649058550308e-202,"3","ASPHD1"
"DOCK91",3.98385777661274e-205,0.73597013319949,0.704,0.243,7.96771555322549e-202,"3","DOCK9"
"GJC21",9.06071637392219e-205,0.865911026521708,0.592,0.144,1.81214327478444e-201,"3","GJC2"
"FGF11",9.16178368767683e-205,0.780443156685554,0.63,0.186,1.83235673753537e-201,"3","FGF1"
"MCAM1",2.69298586217266e-204,0.84547984487181,0.569,0.119,5.38597172434532e-201,"3","MCAM"
"ROGDI1",3.21758809587117e-204,0.887713855403854,0.8,0.327,6.43517619174233e-201,"3","ROGDI"
"CDC42BPA1",7.63117864292707e-204,0.830567253360361,0.674,0.208,1.52623572858541e-200,"3","CDC42BPA"
"CHRM51",1.71584751138911e-203,0.524649417696471,0.433,0.091,3.43169502277823e-200,"3","CHRM5"
"ABCA81",2.31709416902297e-203,0.762944279004669,0.678,0.193,4.63418833804595e-200,"3","ABCA8"
"DIXDC11",1.4370324483303e-202,0.859660745972597,0.663,0.198,2.87406489666059e-199,"3","DIXDC1"
"TNFSF9",6.86608150303527e-202,1.19651342562194,0.572,0.184,1.37321630060705e-198,"3","TNFSF9"
"SERINC51",7.3864697298016e-200,0.819116073060599,0.756,0.277,1.47729394596032e-196,"3","SERINC5"
"OTUD7A1",1.7481340349437e-199,0.770414496791123,0.619,0.202,3.4962680698874e-196,"3","OTUD7A"
"PLXNB11",4.935096083043e-199,0.876057859164869,0.659,0.203,9.870192166086e-196,"3","PLXNB1"
"SEZ6L21",6.09350843655481e-199,0.62961460521477,0.527,0.123,1.21870168731096e-195,"3","SEZ6L2"
"NDFIP21",6.83396167363793e-199,0.784597645983258,0.643,0.197,1.36679233472759e-195,"3","NDFIP2"
"SOX21",9.96069451668428e-198,0.681036462416885,0.72,0.272,1.99213890333686e-194,"3","SOX2"
"AC018647.11",1.13399142075852e-197,0.934835615745676,0.706,0.233,2.26798284151705e-194,"3","AC018647.1"
"LPAR11",5.4836629549704e-197,0.906780339499203,0.771,0.333,1.09673259099408e-193,"3","LPAR1"
"SFRP11",3.14656315423087e-196,1.0923339462373,0.588,0.159,6.29312630846174e-193,"3","SFRP1"
"FNBP11",4.21237470688146e-196,0.815729304214138,0.825,0.32,8.42474941376292e-193,"3","FNBP1"
"SYNJ21",9.39104583496395e-196,0.810785682550727,0.706,0.232,1.87820916699279e-192,"3","SYNJ2"
"PDE8A1",8.59048920111517e-195,0.851510742768875,0.732,0.272,1.71809784022303e-191,"3","PDE8A"
"CNTNAP41",3.78313291652662e-194,0.819781054679427,0.712,0.236,7.56626583305325e-191,"3","CNTNAP4"
"KCNQ1OT11",5.15031243287808e-194,0.990520415486402,0.725,0.283,1.03006248657562e-190,"3","KCNQ1OT1"
"KIF5C1",7.64130563335238e-194,0.826672556880183,0.702,0.245,1.52826112667048e-190,"3","KIF5C"
"C12orf761",1.16475265065765e-193,0.871958938345273,0.735,0.277,2.32950530131531e-190,"3","C12orf76"
"MOB3B1",2.352608592779e-193,0.782284506257232,0.661,0.185,4.705217185558e-190,"3","MOB3B"
"AKAP61",5.35137980607872e-193,0.779147625457548,0.663,0.216,1.07027596121574e-189,"3","AKAP6"
"RHOBTB31",5.79785616604599e-193,0.900105466730256,0.798,0.373,1.1595712332092e-189,"3","RHOBTB3"
"CTNND21",5.15663732989337e-191,0.722118641233598,0.608,0.204,1.03132746597867e-187,"3","CTNND2"
"APBB21",5.67550390991186e-191,0.741064132952787,0.633,0.177,1.13510078198237e-187,"3","APBB2"
"PSD31",1.44602236544795e-190,0.800670794995982,0.785,0.292,2.89204473089591e-187,"3","PSD3"
"ENPP41",2.9355872830644e-190,0.778849485732796,0.76,0.319,5.8711745661288e-187,"3","ENPP4"
"DSEL1",4.8900585093374e-190,0.898791478951716,0.639,0.19,9.7801170186748e-187,"3","DSEL"
"CDK191",3.78851850844815e-189,0.817574313371105,0.769,0.292,7.57703701689629e-186,"3","CDK19"
"PAPSS11",6.51432143750164e-189,0.819596791112449,0.761,0.318,1.30286428750033e-185,"3","PAPSS1"
"TSC22D11",1.06890746489879e-188,0.699185835779148,0.737,0.3,2.13781492979757e-185,"3","TSC22D1"
"DLG11",2.54975868173881e-186,0.829592131350744,0.791,0.296,5.09951736347763e-183,"3","DLG1"
"NINJ21",2.72390507518743e-186,0.865890870197401,0.694,0.277,5.44781015037485e-183,"3","NINJ2"
"SLC48A11",1.36227776104349e-185,0.828299974667771,0.772,0.305,2.72455552208699e-182,"3","SLC48A1"
"JUNB1",2.44856824897984e-185,1.00622373825451,0.994,0.784,4.89713649795969e-182,"3","JUNB"
"NECTIN11",2.46645476064206e-185,0.750235536560321,0.601,0.177,4.93290952128412e-182,"3","NECTIN1"
"INF21",2.87057866852835e-185,0.85558911301466,0.684,0.244,5.74115733705671e-182,"3","INF2"
"SLC22A171",4.51971770419274e-185,0.824490773616529,0.721,0.278,9.03943540838548e-182,"3","SLC22A17"
"FAAH1",2.88990420662883e-184,0.774906222540663,0.559,0.157,5.77980841325766e-181,"3","FAAH"
"PHLPP11",2.90989759932631e-184,0.90569556907103,0.676,0.245,5.81979519865261e-181,"3","PHLPP1"
"MFSD61",3.19843486513145e-184,0.831455887205428,0.651,0.228,6.39686973026289e-181,"3","MFSD6"
"LIFR1",8.79421100647702e-184,0.800895892718927,0.71,0.252,1.7588422012954e-180,"3","LIFR"
"BTBD31",2.12049651455017e-183,0.851510246802167,0.653,0.234,4.24099302910035e-180,"3","BTBD3"
"STARD101",2.14185153565841e-183,0.731749011013097,0.587,0.196,4.28370307131681e-180,"3","STARD10"
"PRUNE21",4.07069063424061e-183,0.820328716021515,0.756,0.293,8.14138126848122e-180,"3","PRUNE2"
"CLCN41",1.13433343464691e-182,0.733126299901301,0.645,0.199,2.26866686929383e-179,"3","CLCN4"
"INSIG11",2.36940653267295e-182,0.91296269584833,0.699,0.262,4.7388130653459e-179,"3","INSIG1"
"ZNF7081",4.98655613643414e-181,0.709219462354919,0.674,0.252,9.97311227286829e-178,"3","ZNF708"
"MIGA11",1.04469796584033e-179,0.74128652216664,0.764,0.316,2.08939593168067e-176,"3","MIGA1"
"GCSH1",1.07349200037902e-179,0.803202214880959,0.753,0.301,2.14698400075805e-176,"3","GCSH"
"CSRNP31",2.00270129272408e-179,0.534106041337335,0.5,0.139,4.00540258544816e-176,"3","CSRNP3"
"EML21",3.44083368262631e-179,0.804860593820426,0.621,0.189,6.88166736525263e-176,"3","EML2"
"NOVA11",5.86042710115259e-179,0.582478297163901,0.689,0.241,1.17208542023052e-175,"3","NOVA1"
"DLG21",1.7899423715815e-178,0.774406672680555,0.724,0.281,3.579884743163e-175,"3","DLG2"
"HEPN11",6.58866467213353e-177,0.592231795292578,0.672,0.232,1.31773293442671e-173,"3","HEPN1"
"DUSP16",7.90533390173651e-177,0.935562862044878,0.572,0.18,1.5810667803473e-173,"3","DUSP16"
"IGSF111",1.50480801547822e-176,0.561579897818236,0.516,0.132,3.00961603095644e-173,"3","IGSF11"
"GLDN1",1.82171696750511e-176,0.830019619663842,0.829,0.4,3.64343393501022e-173,"3","GLDN"
"TMEFF21",3.06939810054851e-176,0.732819516732606,0.539,0.124,6.13879620109701e-173,"3","TMEFF2"
"PCDH101",5.80321097918833e-176,0.814495903887378,0.585,0.172,1.16064219583767e-172,"3","PCDH10"
"CPOX1",1.1837960678938e-175,0.863881015420394,0.682,0.243,2.36759213578761e-172,"3","CPOX"
"IPO131",2.13877063527172e-175,0.844332385562729,0.678,0.25,4.27754127054343e-172,"3","IPO13"
"TP53TG51",2.39966234616859e-175,0.741643638878533,0.54,0.135,4.79932469233718e-172,"3","TP53TG5"
"POLR2F1",2.75376352833922e-175,0.675357595587234,0.786,0.287,5.50752705667843e-172,"3","POLR2F"
"TMEM2061",4.82512275170738e-175,0.7736180483375,0.693,0.259,9.65024550341475e-172,"3","TMEM206"
"NKAIN21",2.56291283281493e-174,0.741603383688041,0.653,0.211,5.12582566562986e-171,"3","NKAIN2"
"DST1",1.19126532912386e-173,0.801532755908695,0.958,0.493,2.38253065824772e-170,"3","DST"
"PREPL1",2.4035563061056e-173,0.794060349298271,0.721,0.265,4.8071126122112e-170,"3","PREPL"
"AL358216.11",3.77794309908941e-173,0.748335774136491,0.579,0.195,7.55588619817882e-170,"3","AL358216.1"
"C14orf1321",1.62459465784325e-172,0.721199206770787,0.518,0.128,3.24918931568651e-169,"3","C14orf132"
"AHR",4.80482025093244e-172,0.967994400129665,0.487,0.122,9.60964050186487e-169,"3","AHR"
